berterima,terima
keretatinngal,kereta tinggal
anehnabilaoctavia,aneh
kiamatdi,kiamat di
sekarangkamu,sekarang kamu
ituachmadrozikinsebenarnya,itu sebenarnya
siagasi,siaga
kleanbuat,kalian buat
bukrumah,rumah
pulanakutin,pula nakutin
secuilwayahee,sedikit waktunya
wayaheedaan,waktunya gila
yakngga,ya tidak
korbannyasemoga,korbannya semoga
esaitu,esa itu
laintenggelamkn,lain tenggelamkan
memakmurkn,makmurkan
makmurknindonesia,makmur indonesia
selatansaya,selatan saya
bisajauhi,bisa jauhi
pantaiyang,pantai yang
mamarica,amerika
hindiabiar,hindia biar
ramalanbencana,ramalan bencana
jujursalahin,jujur salahkan
waspadananti,waspada nanti
ritakalau,rita kalau
keterkaitan,keterkait an
korupkalau,korupsi kalau
ditolerir,ditolerir 
terjadipake,terjadi pakai
dikomunikasikanapakah,dikomunikasikan apakah
inikah,ini kah
tertimbah,tertimbah 
iniemng,ini emang
nyatdk,nya tidak
percayaseperti,percaya seperti
tahunsemoga,tahun semoga
ikninsyaallah,ikn insyallah
besariya,besar iya
mangkrakgak,mangkrak tidak
sajalempeng,saja lempeng
kiamatjauhkan,kiamat jauhkan
politikmrdonqelapa,politik
indonesiagass,indonesia gas
dikehendaki,di kehendaki
dimeriahkan,di meriahkan
gassini,gas ini
lalujgn,lalu jangan
ahsantai,ah santai
ajakalo,saja kalau
alamjadi,alam jadi
hidupmugempa,hidupmu gempa
sunamijng,tsunami
mitigasibiar,mitigasi biar
sedikitkoordinasi,sedikit koordinasi
nyagubiknberita,bikin berita
indahgara,indah gara
jokowisebelum,jokowi sebelum
tatalsemoga,tatal semoga
yawaktu,ya waktu
kapandi,kapan di
bencannya,bencannya 
istanarumah,istana rumah
gwmudah,saya mudah
dihantam,di hantam
tersebutamiin,tersebut amin
allahjauh,allah jauh
lempenganamansemoga,lempeng aman semoga
waspadajadi,waspada jadi
berterimakasih,berterima kasih
bmkgtp,bmkg tapi
ksh,kasih
ngeyelbkn,ngeyel
berpikiriya,berpikirnya
atikakbmkg,bmkg
sotoyhaleluya,sok tau haleluya
yagtintinya,yang intinya
prediksiini,prediksi ini
hancuryang,hancur
nikung,selingkuh
bojone,suaminya
konco,teman
insafyang,insaf
nyetok,stok
didataran,didataran 
bergoyangbukan,bergoyang bukan
tonggempa,tong gempa
samudrahati,samudera hati
masukin,masukan
sajaalhamdulilah,saja
tzunami,tsunami
sampaiamin,sampai amin 
inipergi,ini pergi
tsunamimaaf,tsunami maaf
ditas,di tas
lalupas,lalu pas
bagaimna,bagaimana
trsbt,tersebut
tersbut,tersebut
amiinnyaa,amin
itulho,itu loh
antsunami,tsunami
kabarmau,kabar mau
kiamattebar,kiamat tebar
terusedukasi,terus edukasi
payahpengalihan,payah pengalihan
tsunamihmm,tsunami
alasannya,alasannya 
dikebutat,dikebutat 
least,least di
menghadapidi,menghadapi
balikppn,balikpapan
wasyukurilahhaaamasa,syukur
gmpaingat,gempa ingat
baikbpp,baik
tinggalnyasamudrailahi,tinggalnya samudra ilahi
kamujepang,kamu jepang
rezimansamudrailahikarakter,rezim 
pendendamahmadbaikzw,pendedam
nerakasemoga,neraka semoga
itugak,itu tidak
ketemuyang,ketemu
kalimantanfenomena,kalimantan fenomena
ituamin,itu amin
aminnnn,amin
rohimmmmaamiiin,rohimmmma amiiin
alaminaamiintapi,alaminaam iintapi
siklusnya,siklusnya 
alamdengan,alam dengan
pengetahuanbisa,pengetahuan bisa
korbanmaaaaantaaaaapalloh,korban mantap
bismillahirrohman,bismillah irrohman
dirikn,dirikan
kerusakn,kerusakan
mha,maha
pngmpun,pengampun
selllu,selalu
berktihanya,berkati hanya
bernaungkiamat,bernaung kiamat
menkes,menteri kesehatan
hahh,hah
xjadi,jadi
gempanyaya,gempanya
bahayaaamin,bahaya amin
aalaminaamiin,alamin
sorgaalat,sorgaalat 
lautmari,laut mari
lainnyasilahkan,lainnya silahkan
borneo,kalimantan
islandhanya,pulau hanya
kungempa,ku gempa
kmrau,kemarau
bnjirprediksi,banjir prediksi
bnjir,banjir
kmraugiliran,kemarau giliran
likuifaksidimana,dimana
likuifaksinyasering,aksinya sering
inikemarin,ini kemarin
mangkrakyg,mangkrak 
terdahuluaamiin,terdahului amin
pemberitan,pemberitaan
terushanya,terus hanya
manusiadaerahnya,manusia daerahnya
manakalau,mana kalau
jktdari,jakarta dari
taujustru,tau justru
diindahkan,diindahkan
terjadidobooollllllperbanyak,terjadi dobol perbanyak
manarencana,mana rencana
berkurangbulan,berkurang bulan
acehhh,aceh
utu,itu
sktr,sekitar
lalukrismagintingbm,lalu 
terimakasihkrismagintingbm,terimakasih 
ligatlah,ingatlah
mengadajan,mengadaja n
aminnnnamiiinaamiin,amin amin
yrabarangbarang,barang barang
gantungin,gantungin 
amitamit,amit amit
akhiratini,akhirat ini
ngehidupin,ngehidupkan
dinginanak,dingin anak
hancurpanas,hancur panas
hancurpengalihan,hancur pengalihan
panickarena,panik karena
politiksuudzon,politik suudzon
teruskadang,terus kadang
serhkn,serahkan
sesuatuberita,sesuatu berita
diupodate,di update
inimungkin,ini mungkin
indoensia,indonesia
waspadqperingatannya,waspada peringatannya
paniksimak,panik simak
sdmindo,sdm indonesia
memadailempeng,memadai lempeng
sajainilah,saja inilah
wahaiii,wahai
kerasnah,keras nah
hipotesakupa,hipotesa kupa
papresiden,pak presiden
kitaitu,kita itu
bngsa,bangsa
kitabe,kita be
kelebihan,kelebihan 
istimewaan,istimewaa n
nyaajd,nya jadi
apalahsetiap,apalah setiap
kebijkan,kebijakan
nyahihii,nya hihi
ketawamemang,ketawa memang
takdirkan,takdirkan 
riduanduanaduh,riduandua naduh
sawya,saya
merajalelaazabnya,merajalela azabnya
allahdulu,allah dulu
selingkuhekasatoe,selingkuh
kalimantandulu,kalimantan dulu
sdpelajaran,sd pelajaran
petapulau,peta pulau
pindahkn,pindahkan
kalimantansegitu,kalimantan segitu
amanpulaunya,aman pulaunya
terbentuklainnya,terbentuk klainnya
tdkkalimantan,tidak kalimantan
amannurulwidayati,amannurul widayati
betulseingat,betul seingat
tauya,taunya
pasticoba,pasti coba
bangallah,bangallah 
tuhanmondoburgertanyak,tuhan mondo burger tanyak
gufronpulau,gufron palau
totalaceh,total aceh
prat,bagian
mahasiswa,mahasiswa 
demodarwajiwajifb,modar wajiwajifb
nahbetulsodarakuaminn,benar saudaraku
biarin,biarkan
siaaaaapkan,siapkan
jk,jika
omongdong,omong dong
wes,sudah
ae,aja
llu,lalu
sihorng,sih orang
qta,kita
vang,yang 
 dijogja,di jogja
digunungkidul,di gunungkidul
ibucaramemasangalatitukanbisabekerjasamadenganorangyangmemborminyaklepaspantaiyangadadiindonesiajangankankmratusankilometerpunsanggupdibordidalamlautterimakasih,ibu cara memasang alat itu kan bisa bekerjasama dengan orang yang membor minyak lepas pantai yang ada di indonesia jangan kan km ratusan kilometerpun sanggup di bor di dalam laut terimakasih
takkan,tidak akan
ingkan,inginkan
colong,curi
kiloin,jual
lagiitu,lagi itu
kemeruhhoach,kemuruh hoax
banda,harta
hartsnya,harta nya
sotoy,sok tau
awalny,awal nya
ril,asli
akanterjdinya,akan terjadinya
daripad,dari pada
mendingan,lebih baik
gemp,gempa
hebaaaaaaat,hebat
duniaakhirat,dunia akhirat
brsemoga,bersemoga
brita,berita
brp,berapa
bbrp,beberapa
br,baru
brin,biarkan
brdoa,berdoa
kubro,saya saudara
brani,berani
brooooooooo,saudara
brdmpk,berdampak
lbr,libur
brooohoxsebenarnya,saudara berita bohong sebenarnya
bobrok,rusak
brtuhan,bertuhan
kebobrokan,kerusakan
brang,barang
brindan,berindan
brrdoa,berdoa
brkhendaksemua,berkehendak semua
brd,berada
brojgn,saudara jangan
brsih,bersih
brpabnpb,berapa bnpb
harapkanbrharap,harapkan berharap
bebrapa,beberapa
brsedekahmudahn,bersedekah mudahan
contohobrolanya,contoh obrolannya
allahgebrakan,allah gebrakan
brkoordinasi,berkoordinasi
brarti,berarti
brrti,berarti
brebeshanya,brebes hanya
bobrokayo,bobrok ayo
brkhndak,berkehendak
brooo,saudara
brncana,berencana
brrada,berada
brosmoga,saudara semoga
keluargadabrussssyg,keluarga dabrus
penyebrangan,penyeberangan
kbrnyayilama,kabarnya lama
pulabbro,pula beberapa
bbrpa,beberapa
bbrpaa,beberapa
briman,beriman
alambrdoahati,alam berdoa hati
bobroknya,rusaknya
brg,barang
brbicarabmkgtukang,berbicara bmkg tukang
thabraniheboh,tha berani heboh
brsma,bersama
menghindaribrati,menghindari berarti
bumibebrapa,bumi beberapa
brbgai,berbagai
brlaku,berlaku
jembrana,jembrana
jembranabali,jembrana bali
brhayallove,berhayal cinta
brtahan,bertahan
ditindasblackbrother,ditindas saudara hitam
brartisemoga,berarti semoga
brpa,berapa
britanya,beritanya
tahunbrita,tahun berita
bredoa,berdoa
kubroapakah,ku apakah
bertubrukanakuncoredia,bertubrukan aku dan dia
britakan,beritakan
brat,barat
brogloriusartsemoga,semoga
bukitherlyfebrianto,bukit
brharap,berharap
kokbrtanya,kok bertanya
megathrustobrolan,megathrust obrolan
sadargedabrussikn,sadar gedabrus ikn
masbroooemang,mas saudara memang
inbreferensibbeberapa,beberapa
broitu,saudara itu
allohbrooooakan,allah akan
brdasarkan,berdasarkan
brookarma,saudara karma
brosemoga,semoga
ambrukmulai,ambruk mulai
bronakut,takut
brokalimantan,saudara kalimantan
kalo,kalau
dimana,di mana
do,di
ni,ini
kanbila,kan bila
ud,sudah
orag,orang
mmkai,memakai
dialam,di alam
lahberbuat,lah berbuat
tuh,itu
and,dan
sdm,sumber daya manusia
dasyat,dahsyat
progrsm,program
diberi,di beri
dijawab,di jawab
ngidul,ke selatan
ngulon,ke barat
bae,saja
ra,tidak
bahka,bahkan
propinsi,provinsi
tejdi,terjadi
diadakan,di adakan
by,oleh
dibawah,di bawah
brtobatlah,bertobatlah
skrang,sekarang
srmua,semua
mtr,meter
slop,kumpulan
tiada,tidak ada
dijaman,di zaman
nyakerena,nya karena
ituinsya,itu saya
gempajangan,gempa jangan
tk,tingkat
nafsi,nafsu
baikbanyak,baik banyak
disebabkan,di sebabkan
ketum,ketua umum
parpol,partai politik
civil,sipil
society,masyarakat
dikasih,di kasih
ditunggu,di tunggu
monggo,silahkan
dibuat,di buat
omon,ngomong
brta,berita
umpama,seandainya
terjadiitu,terjadi itu
min,minimal
terjadiyakin,terjadi yakin
tidk,tidak
tridadii,tidak jadi
ituu,itu
tingginya,tingginya 
massal,masal
dijauhkan,di jauhkan
dzalim,zalim
ring,lingkaran
fire,api
mokad,mati
wata,watak
become,menjadi
stronger,lebih kuat
asiik,asik
perna,pernah
urusin,uruskan
oten,kristen
tutupmulutdi,tutup mulut di
saman,sama
goncangpak,goncang pak
syaratsemoga,syarat semoga
gempakeseluruhan,gempa keseluruhan
ateis,tidak percaya tuhan
tolol,bodoh
videoaamiin,video
memfitnahku,memfitnah saya
hakku,hak saya
ditelan,di telan
ituoklahsudah,itu oke lah sudah
sediriada,sendiri ada
lindungannyaini,lindungannya ini
kslimantan,kalimantan
pulsu,palsu
chinaseperti,china seperti
tempatam,tempat
singaporeberita,singapore berita
jawahoax,jawa bohong
ngelindurapa,ngelindur apa
adakn,adakan
pasrahpasrah,pasrah
baikserahkan,baik serahkan
swtperbanyak,swt perbanyak
disepermalammohon,di seper malam mohon
nyajangan,nya jangan
yatimintinya,yatim intinya
marabahayaancaman,marabahaya ancaman
jauhjauh,jauh jauh
publikhoaxpatahan,publik bohong patahan
gempasiap,gempa siap
leburmana,lebur mana
besara,besar
abikalimat,abi kalimat
pembukaib,pembuka aib
waktutemukan,waktu temukan
tahtadapat,tahta dapat
rp,rupiah
bisameresahkan,bisa meresahkan
masyarakattambahi,masyarakat tambahi
lgkalau,lahi kalau
skaliannggak,sekalian tidak
ributtak,ribut tidak
menunggukenapa,menunggu kenapa
allahalam,allah alam
kitayang,kita yang
akib,akibat
matae,matanya
atie,hatinya
kenaldari,kenal dari
lahserius,lah serius
datauang,data uang
dibank,di bank
tlg,tolong
dobaaantu,bantu
antisispasigak,antisipasi tidak
manusiya,manusia
siyapun,siapapun
bukar,bukan
manusiasaya,manusia saya
tenggelamgak,tenggelam tidak
gempaintinya,gempa intinya
nkh,nikah
tpp,tidak apa apa
pasangn,pasangan
ngalor,ke utara
kalbar,kalimantan barat
kalteng,kalimantan tengah
kalselsedangkan,kalimantan selatan sedangkan
segoro,laut
kidul,selatan
bengkulupadang,bengkulu padang
utowo,seumpana
benggaladan,benggala dan
kuwi,itu
diwaspadai,di waspadai
megathrusmaka,megathrust maka
terjada,terjadi
gempimegatrust,gempa megathrust
nusantarasampai,nusantara sampai
skalipunbiar,sekalipun biar
hidupemang,hidup emang
tokh,tokoh
harusss,harus
ngapaiiinnn,ngapain
live,langsung
tiktokselpiesangat,tiktok selpie sangat
gobloksemoga,dungu semoga
bbcmas,bbc mas
nek,kalau
rangerti,tidak tau
gari,tinggal
wetune,waktunya
mbuh,entah
bocah,anak
kuwe,itu
mas,kak
masdi,mas di
sgn,segan
alasanuntuk,alasan untuk
berfdoa,berdoa
aamiinberarti,amin berarti
jayabayakalo,jayabaya kalau
berpisahkurangnya,berpisah kurangnya
maksiatdalam,maksiat dalam
hancurpake,hancur pakai
matriyal,material
banyaktolong,banyak tolong
masarajat,masyarakat 
takutyey,takut ya
sumsel,sumatra selatan
adaiyah,ada iya
brner,benar
mengatrus,megathrust
setingi,setinggi
pdnduduk,penduduk
zemua,semua
ydk,tidak
kelur,keluar
kaynya,sepertinya
skan,seakan
sinami,tsunami
dahyatklw,dahsyat kalau
bersihkanlah,bersihkan lah
tersbt,tersebut
pmrinth,pemerintah
mylmtkn,menyelamatkan
indonesiaaduhajokolol,indonesia aduh
iknmegathrust,ikn megathrust
akalakalan,akal akalan
jokolol,jokowi dungu
bumibukan,bumi bukan
waktuuda,waktu sudah
murtadmanussia,murtad manusia
danbrosul,dan brosul
nymeningan,lebih baik
bmkgknpa,bmkg kenapa
waswasintropeksi,waspada intropeksi
dirikalo,diri kalau
legi,manis
langittobat,langit tobat
ketiwi,ketawa
ambyar,hancur
jawaallah,jawa allah
mhkuwasa,mahakuasa
smuwah,semua
daerahsemoga,daerah semoga
jauhkanlah,jauhkanlah
alamiinbmkg,bmkg
hihihiiiiperediksi,hihihi prediksi
panikbangunan,panik bangunan
mksih,makasih
tidurbertobatmbak,tidur bertobat kak
iklazkan,ikhlaskan
khuasa,kuasa
namanyakenapa,namanya kenapa
dapak,dampak
negaramasa,negara masa
dapakini,dampak ini
mendehuluikuasa,mendahului kuasa
allahkalao,allah kalau
bearti,berarti
gempaseolah,gempa seolah
benaransaya,beneran saya
sebenar,sebenarnya
bencanaini,bencana ini
apacoba,apa coba
bencanasungguh,bencana sungguh
gilapara,gila para
yaorang,yah orang
adalh,adalah
ditakutkan,di takutkan 
diistana,di istana
mulaiitu,mulai itu
ilahidoa,ilahi doa
doabukn,doa bukan
ngapainsetuju,ngapain setuju
lainkita,lain kita
mndekat,mendekat
mnrt,menurut
bncanacuma,bencana Cuma
benargempa,benar gempa
imannggak,iman tidak
syetanyg,setan yang
bumisdah,bumi sudah
manusiaaislam,manusia islam
sdang,sedang
hancirkanoleh,hancurkan oleh 
ulamakita,ulama kita
nyadar,sadar
bencanasebab,bencana sebab
sendiripengalih,sendiri pengalih
palsuprediksi,palsu prediksi
penciptanyapmbohog,penciptanya bohong
panikbiar,panik biar
grmpamutunjukan,gempa tunjukan
kuasamumudahberhasil,kuasa mudahan berhasil
slmh,selama
pgi,pagi
nma,nama
cigampa,gempa
berhintikoropsi,berhenti korupsi
segeta,segera
konci,kunci
nymemang,nya memang
doak,doa
ditimpskan,di tumpaskan
kuli,pekerja
dimusnahkan,di musnahkan
tuhansemoga,tuhan semoga
xta,kita
srlama,selama
pemerontahan,pemerintahan
bejokowo,jokowi
aqbtdk,aku tidak
sukadr,suka dari
awalkrn,awal karena
bejokowomunafekgara,jokowi munafik 
biyung,ibu
kykalo,seperti kalau
sepsroh,sepasrah
membahaya,berbahaya
meresahkanjangan,meresahkan jangan
doangsebenarnya,doang sebenarnya
ssuatuhal,seuatu hal
bangnn,bangunan
mnmkan,menanamkan
trsbut,tersebut
bangi,bagi
dmkian,demikian
initak,ini tidak
berimanbmkg,beriman bmkg
taek,kotoran
kucingrimah,kucing rumah
gempajanganmenyombonkan,gempa jangan menyombongkan
diriidan,diri dan
berdoalahsebanyaknyabesertaperilakuyan,berdoalah sebanyak nya beserta perilaku nya
cintaarumah,cinta rumah
pikerkan,pikirkan
nasih,masih
menentukanitu,menentukan itu
harganya,harga nya
hurusnya,harus nya
koropsisolosi,korupsi
achlak,akhlak
biasaaja,biasa saja
adem,dingin
lohhsebab,loh sebab
penyayangdengan,penyayang dengan
lahtiada,lah tiada
menyayinggi,menyaingi
muderen,modern
menyayingi,menyaingi
nyadimana,nya dimana
dikembali,di kembali
kaladimana,kala di mana
lingkunganbila,lingkunan bila
disatu,di satu
direncana,di rencana
niat,niat
berantah,berantah
sendirimanusia,sendiri manusia
diandalan,di andalkan
besidan,besi dan
nyasekarang,nya sekarang
kebenaransebelum,kebenaran sebelum
membarabarang,membawa barang
inidiatas,ini di atas
nyadialam,nya di alam
berdosainsya,berdoa
allahyang,allah yang
inidari,ini dari
hinasirik,hina sirik
siapadengan,siapa dengan
diperintah,di perintah
ditugaskan,di tugaskan
digerak,di gerak
diamanah,di amanah
diberikan,di berikan
inibertaubat,ini bertaubat
taubatmaha,taubat maha
nantiyakin,nanti yakin
lahsekarang,lah sekarang
initelah,ini telah
janjidialam,janji dalam
manusiaunsur,manusia unsur
ruh,roh
manusiainsya,manusia
airtak,air tidak
apitak,api tidak
diberikantak,di berikan tidak
inikecewali,ini kecewa
allahdimana,allah di mana
pundipenjuru,mana penjuru
inisudah,iini sudah
allahdengan,allah dengan
iniini,ini
punitulah,pun itulah
islamatau,islam atau
kantetapi,kan tetapi
komplik,konflik
ituantara,itu antara
manusiadanyang,manusia dan yang
dangan,dengan
dilampias,di lampias
membiar,membiarkan
nyaatau,nya atau
haq,hak
kebenaraninsya,keberaniannya
lahkebanyak,lah ke banyak
kematiannyamendapat,kematian nya mendapat
nyaakan,nya akan
dipadang,di padang
masyar,masyarakat
nyapenyesalan,nya penyesalan
dinatunggu,tunggu
inidengan,ini dengan
kebenarandimana,kebenaran di mana
jagak,jaga
ditetap,di tetap
dimasa,di masa
besardimasa,besar di mana
nyadijaman,nya di jaman
kesesatandijaman,kesesatan di jaman
kemungkarandijaman,kemungkaran di jaman
baikmana,baik mana
kanberniat,kan berniat
lahlaku,lah laku
lahberbuatan,lah perbuatan
lahyang,lah yang
kerusakanyang,kerusakan yang
membunuhsatu,membunuh satu
kaumyang,kaum yang
nyamerasa,nya merasa
lakukansekarang,lakukan sekarang
penyayangallah,penyayang
bijaksanaallah,bijaksana allah
berdosayakin,berdosa yakin
kehendakiallah,kehendak allah
initunggu,ini tunggu
siapatak,siapa tidak
siapakota,siapa kota
siapainsya,siapa inysa
rabbmunkin,mungkin
mengadudomba,mengadu domba
lainbertobatlah,lain bertobatlah
dosadisaat,dosa disaat
negaraikuti,negara ikuti
nyapemerintah,nya pemerintah
raksasasemua,raksasa semua
apabesok,apa besok
sda,sudah
datangtolong,datang tolong
kayaalam,kaya alam
mwlakukan,melakukan
besarbelum,besar belum
terjaditempat,terjadi di tempat
temapatnya,tempatnya
nyamantenangsekarang,nyaman tenang sekarang
mbakboleh,kak boleh
dijakarta,di jakarta
menyusulsudah,menyusul sudah
tuhanya,tuhan nya
amiiiinkalau,amin kalau
alambodoamat,alam bodo amat
baikgaya,baik gaya
tanaair,tanah air
mumpongblumterjadi,mumpung belum terjadi
halyg,hal yang
gadiinginkamnakutkanayo,ga di inginkan menakutkan
banyakberdoamintatolong,banyak berdoa minta tolong
gunungallohyg,gunung allah yang
kuasabanyakbaca,kuasa banyak baca
mintaama,minta sama
allohmohon,allah mohon
jgsampaiterjadigempatrussodaqoygbanyak,jangan sampai terjadi gempa terus sedekah yang banyak
kemampuaneapadan,kemampuannya padan
mnakutkanperpcahan,menakutkan perpecahan
mintatolong,minta tolong
allohnegarakita,allah negara kita
adudombadandi,adu domba dan di
acakolebangsalain,acak oleh bangsa lain
tujuanjahat,tujuan jahat
mudaga,menduga
sampaiterjadiduanyaygsanget,sampai terjadi dua nya yang sangat
membahakannegarakitagempa,membahayakan negara kita gempa
danperpcahanbangsakitaayo,dan perpecahan bangsa ayo kita
jgdiem,jangan diam
doatrussampaikapan,doa terus sampai kapan
doaitusenjatanya,doa itu senjatanya
nyatiap,nya tiap
byak,banyak
prdeksi,prediksi
gempasemoga,gempa semoga
dasiat,dahsyat
korbanterima,korban terima
azabsemoga,azab semoga
serahkanlah,serahkanlah
takutbanyak,takut banyak
berdoaitu,berdoa itu
adzab,azab
maksiatmirasjudizinah,maksiat minuman keras judi berzina
habaibkita,habib kita
gempahgempa,gempa gempa
ori,iri
fengki,dengki
slma,selama
munafikbmkg,munafik bmkg
ajah,saja
selamatini,selamat ini
pengwrahuan,pengaruhan
taumudahan,tau mudahan
yakalau,ya kalau
bencanatidak,bencana tidak
takutikokterlalu,takut tik tok terlalu
peringatansuapaya,peringatan supaya
mnguras,menguras
indonesiaini,indonesia ini
dipulau,di pulau
bumihoak,bumi bohong
iknalhamdulillah,ikn alhamdulilah
amiinberdoa,amin berdoa
ajahoax,saja bohong
jawakata,jawa kata
bmkgyang,bmkg yang
penyayangk,penyayang
sglnya,segalanya
okeeeebingungsemua,okey bingung semua
gempaapa,gempa apa
jawapannya,jawaban nya
bertaubatlahmudah,bertobatlah mudah
duniabmkg,dunia bmkg
dibisikin,di bisikin
isusaya,isu saya
peramalkalau,peramal kalau
didunia,di dunia
diakhiratbencana,di akhirat bencana
percayasebab,percaya sebab
terdengaralhamdullah,terdengar alhamdulilah
gaapa,tidak apa apa
matisadar,mati sadar
kiamatharusbanyakberdoasolatjanganditinggalokprediksi,kiamat harus banyak berdoa jangan di tinggal prediksi
ak,saya
sombongalhamdulillah,sombong alhamdulillah
kalimanta,kalimantan
dilindungi,di lindungi
bumigempa,bumi gempa
gempilsemoga,gempa semoga
ituobrolan,itu obrolan
rumahkita,rumah kita
bmkgkalau,bmkg kalau
selamatkita,selamat kita
jugawong,jugaorang
gaissebenarnya,teman sebenanrnya
mjd,menjadi
mungkintuhan,mungkin tuhan
bosanmelihat,bosan melihat
jahatklu,jahat kalau
dengankuknpa,dengan kenapa
matrialapa,material apa
bmkgmenakutkan,bmkg menakutkan
rakyatkarna,rakyat karena
rodaklo,roda kalau
rodadoa,doa
dosasaya,dosa saya
manusiadari,manusia dari
lhir,lahir
soremaaf,sore maaf
non,bukan
bibirpinggiran,bibir pinggiran
materiil,material
barangbarang,barang barang
not,tidak
tengahindonesia,tengah indonesia
lagikita,lagi kita
puassemoga, puas semoga
inikususny,ini khususnya
sellu,selalu
diawal,di awal
ciptaanyauntuk,ciptaannya untuk
takutseluruh,takut seluruh
dipastikan,di pastikan
surgakarna,surga karena
ditanggung,di tanggung
ddepan,di depan
dpr,dewan perwakilan rakyat
rakhiat,rakyat
lohhhhhhhpindah,loh pindah
kalimantankitaberdoakpdallloh,kalimantan kita berdoa kepada allah
danmendekatkan,dan mendekatkan
allohdidunia,allah di dunia
kemurkaankita,kemurkaan kita
sadarwalllohuaklambisyawabseharusnya,sadar sehararusnya
ditempat,di tempat
megathrustklw,megathrust kalau
jm,jam 
appsti,apa pasti
selamatorag,selamat orang
piceeeeeek,buta
anjiiiiing,anjing
kaurumah,kau rumah
robohmungkin,roboh mungkin
kitamasa,kita masa
karnah,karena
asw,anjing
sayayng,saya yang
amienyg,amin
benerrr,benar
nihsyukurlah,ini syukurlah
trjadibiar,terjadi biar
trpendam,terpendam
uangnyaaamiinpara,uangnya amin para
bercandakalok,bercanda kalau
berdoajauh,beroda jauh
malapetakabertaqwalahjauhi,malapetaka jauhi
slot,judi
khomeergak,khomer tidak
presidenya,presidennya
harusdilakukan,harus di lakukan
hutanggorenganhalah,hutang gorengan halah
akhiratsholatlah,akhirat sholat lah
sbm,sebelum
tsunamiiebih,tsunami lebih
ceat,cepat
baikwaspada,baik waspada
hoaxsbmkg,bohong bmkg
lgmacam,lagi macam
bmkgya,bmkg ya
boscuma,bos Cuma
azabseptembermsamudralautansamudradaratansama,azab september samudera lautan samudera daratan sama
ramalkok,ramal kok
kampretya,kampret ya
zamanpercaya,zaman percaya
semuahentikan,semua hentikan
bakarx,bakar
beribadatingat,beribadah ingat
dihadapan,di hadapan
percayadoa,percaya dooa
kuasanyaamminselat,kuasanya
namaya,nama nya
gempaiin,gempa in
jadideh,jadi deh
gempaiinyabesok,gempa nya besok
ikntkt,ikn takut
jawamari,jawa mari
boskuprediksi,bosku prediksi
obatanmudh,obatan mudah
stunmiterus,tsunami terus
dilanjutkan,di lanjutkan
terjadiapa,terjadi apa
yh,yah
sampe,sampai
semya,semua
laribencana,lari bencana
swtbanyak,swt banyak
gitupada,gitu pada
nantidtg,nanti datang
gni,gini
blakita,blak kita
brow,saudara
browkuasa,saudara berkuasa
atow,atau
diripotensi,diri potensi
peluangpotensi,peluang potensi
terjadipertanyaannya,terjadi pertanyaan nya
ahlipotensi,ahli potensi
diributkan,di ributkan
sekarangskala,sekarang skala
lho,loh
bosapa,bos apa
terjadidijamin,terjadi dijamin
hihihihirumah,hihihi rumah
didaerah,di daerah
kayakrumah,seperti rumah
jepangbahannya,jepang bahannya
ditaruh,di taruh
didinding,di dinding
ataskita,atas kita
allahbukannya,allah bukannya
digaungkan,di gaungkan
masifada,masih ada
iniagenda,ini agenda
iniagak,ini agak
nyium,cium
sesuatumnusia,sesuatu manusia
dianugrahi,di anugerahi
berakrab,akrab
gempapada,gempa pada
lebaypengalihan,lebay pengalihan
semuaapakah,semua apakah
sblmnyaharus,sebelumnya harus
bayarkita,bayar kita
diazab,di azab
jahatbetul,jahat betul
akuratbiar,akurat biar
sjahanya,saja hanya
prbnyak,perbanyak
swttungguin,tungguin
blas,sama sekali
megathrustlek,megathrust
percoyoada,percaya ada
iknmegathrus,ikn megathrust
basmingomong,basmi ngomong
begoalhamdulillah,bodoh
golek,cari
rosok,sampah
ene,ada
apik,bagus
iwak,ikan
menungso,manusia
wayah,waktunya
jalarane,sebabkan
eneko,adanya
satus,seratus
skalarigter,skalarichter
ancene,emang
durung,belum
wayahe,waktunya
tskdire,takdirnya
ujug,tiba
ngono,gitu
karo,sama
gawe,buat
uripeleehisu,hidup dapat isu
iknjepang,ikn jepang
digadang,di gadang
koarkan,teriak
wakastagasikap,astaga sikap
narasikita,narasi kita
berkaromahgempa,berkaromah gempa
tebakitu,tebak itu
sajakami,saja kamu
qodrat,takdir
duniakarena,dunia karena
hidupada,hidup pada
nyajadi,nya jadi
seseorangalampun,seseorang alam pun
bersahabatbagi,bersahabat bagi
dkimaaf,maaf
takutorangmbakapa,takut orang apa
brantas,berantas
kedzaliman,zalim
amanbencana,aman bencana
sendiriagak,sendiri agak
kanhanya,kan hanya
taumenunggu,tau menunggu
bahagiahoax,bahagia bohong
mulusudah,mulu sudah
ngefekkasihan,efek kasihan
datangentah,datang entah
megalomantuhan,megathrust tuhan
indonesiatuhan,indonesia tuhan
gtur,gestur
cumensokjha,cuman 
isuq,isu
gnian,begini
bda,beda
gniansok,gini
taukita,tau kita
ngapaiiiinn,nagapain
pebanyak,perbanyak
sawsemoga,semoga
wajarkarena,wajar karena
dosanyaberita,dosanya berita
indosemua,indonesia semua
tuhanalam,tuhan alam
manusiaudara,manusia saudara
kotorpanas,kotor panas
lingkunganalikan,lingkungan
serentakbanyak,serentak banyak
homoseksual,homo seksual
medial,media
social,sosial
